ID,tipoplan,canalpago,consumomes,Estrato,Sexo,Edad,EstadoCivil,Educacion,Recomienda,rango_antiguedad,servicio_adicional,gigas_cons
357,Postpago cuenta control,online,71918.1818181818,3-4,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,4,1.36223714547944
677,Empresarial Ejecutivo,presencial,183000,3-4,Masculino,Entre  26 y 45,Casado/a,Técnico,Recomienda,159 - 249,1,1.3650927981398
289,Empresarial Ejecutivo,online,178000,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,1,1.36620117469601
2034,Prepago,online,210896,3-4,Femenino,Entre  26 y 45,Separado/a,Bachillerato o inferior,Recomienda,250+,4,1.36938828742333
1142,Empresarial Ejecutivo,presencial,111708,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Recomienda,159 - 249,4,1.3696197009863
1531,Empresarial Ejecutivo,presencial,390593.333333333,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Neutro,250+,3,1.37256077009626
697,Postpago cuenta control,online,166538.333333333,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,No recomienda,72 - 158,3,1.37296970975292
75,Postpago cuenta control,presencial,89932.5,1-2,Masculino,Menor a 25,Soltero/a,Técnico,Recomienda,250+,3,1.37408044353024
324,Empresarial Ejecutivo,online,208370,3-4,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,No recomienda,<= 71,3,1.37503580133526
114,Postpago cuenta control,presencial,106800,3-4,Masculino,Menor a 25,Separado/a,Profesional,Recomienda,159 - 249,3,1.3769638109431
1410,Prepago,presencial,48551.6417910448,3-4,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,1.37701463771511
1553,Empresarial Ejecutivo,online,261920,3-4,Femenino,Menor a 25,Casado/a,Profesional,Neutro,<= 71,1,1.38071075659886
1920,Postpago cuenta control,online,176535,3-4,Femenino,Menor a 25,Separado/a,Bachillerato o inferior,Recomienda,72 - 158,3,1.38230132809403
785,Postpago cuenta control,online,166335,1-2,Masculino,Mayor a 45,Casado/a,Bachillerato o inferior,No recomienda,250+,2,1.38263847613072
1434,Empresarial Ejecutivo,presencial,206866.666666667,1-2,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,159 - 249,3,1.3847228419373
1169,Postpago cuenta control,online,96470,1-2,Femenino,Entre  26 y 45,Casado/a,Profesional,No recomienda,159 - 249,4,1.38483872709992
1256,Postpago cuenta control,presencial,253647.5,1-2,Masculino,Menor a 25,Soltero/a,Posgrado,Neutro,250+,4,1.38546048426981
228,Empresarial Ejecutivo,presencial,109893.333333333,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Neutro,72 - 158,4,1.38638060566894
1496,Empresarial Ejecutivo,presencial,177150,0,Femenino,Entre  26 y 45,Soltero/a,Posgrado,Recomienda,<= 71,3,1.38755816656843
1539,Prepago,online,95949.5652173913,1-2,Masculino,Entre  26 y 45,Soltero/a,Profesional,Neutro,250+,4,1.38778348540272
1354,Prepago,presencial,93545,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,72 - 158,3,1.392696435941
533,Postpago cuenta control,online,150398,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Neutro,159 - 249,4,1.39314182070331
351,Postpago cuenta control,online,127920,1-2,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,<= 71,1,1.39328250158803
1290,Postpago cuenta control,presencial,197278.75,0,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,1.39362331048417
1085,Empresarial Ejecutivo,online,161556.666666667,3-4,Femenino,Entre  26 y 45,Separado/a,Bachillerato o inferior,Recomienda,<= 71,3,1.39376715378476
558,Postpago cuenta control,online,182700,0,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,72 - 158,1,1.39510921442855
1309,Prepago,presencial,111950,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Neutro,<= 71,1,1.39653796514495
1690,Empresarial Ejecutivo,presencial,121290,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,No recomienda,<= 71,2,1.39921108055219
121,Empresarial Ejecutivo,online,433600,1-2,Femenino,Menor a 25,Casado/a,Profesional,Recomienda,159 - 249,1,1.39957230750911
972,Empresarial Ejecutivo,online,255324,3-4,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,1.40044618145727
1233,Postpago abierto,presencial,2328150,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,No recomienda,159 - 249,1,1.40108265149489
1185,Empresarial bajo costo,online,2207750,3-4,Femenino,Menor a 25,Soltero/a,Profesional,Recomienda,250+,4,1.40994593870997
1702,Empresarial Ejecutivo,presencial,133200,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,1,1.41109259080156
583,Prepago,presencial,44112,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,<= 71,3,1.41160594962097
871,Postpago cuenta control,online,199300,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,2,1.41823450728374
318,Postpago cuenta control,presencial,83740,1-2,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,<= 71,1,1.4237923999603
986,Postpago cuenta control,presencial,51481.25,0,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,3,1.42408578334297
1215,Empresarial Ejecutivo,presencial,129709.6875,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Neutro,250+,4,1.42426908411732
537,Postpago cuenta control,presencial,117100,0,Masculino,Menor a 25,Separado/a,Técnico,Recomienda,72 - 158,1,1.4253981637933
1,Empresarial Ejecutivo,online,378645,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Neutro,250+,3,1.42817213089929
1972,Postpago cuenta control,online,205500,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,72 - 158,1,1.42919021488656
820,Empresarial Ejecutivo,online,312420,3-4,Masculino,Menor a 25,Soltero/a,Posgrado,Recomienda,<= 71,1,1.43821913981404
1689,Postpago cuenta control,online,194600,1-2,Femenino,Entre  26 y 45,Divorciado/a,Profesional,Recomienda,<= 71,1,1.4391082206191
1095,Postpago cuenta control,online,108170,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,1,1.44168087111963
266,Postpago cuenta control,online,48523.8095238095,0,Masculino,Entre  26 y 45,Soltero/a,Posgrado,Recomienda,159 - 249,4,1.44407285478834
1824,Prepago,presencial,39600,1-2,Masculino,Menor a 25,Casado/a,Técnico,No recomienda,<= 71,1,1.44618504037218
2,Empresarial Ejecutivo,presencial,84133.3333333333,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Neutro,72 - 158,2,1.44733251263732
2010,Empresarial Ejecutivo,online,145418.666666667,3-4,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,159 - 249,4,1.4484692490879
698,Postpago cuenta control,presencial,202000,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,No recomienda,<= 71,1,1.45130278330974
1193,Empresarial Ejecutivo,presencial,151755.789473684,1-2,Femenino,Entre  26 y 45,Casado/a,Profesional,No recomienda,159 - 249,4,1.45137253613237
1723,Empresarial Ejecutivo,online,299980,3-4,Masculino,Menor a 25,Casado/a,Posgrado,Neutro,250+,1,1.4516394662532
1577,Postpago cuenta control,presencial,104433.333333333,3-4,Femenino,Menor a 25,Casado/a,Profesional,Recomienda,159 - 249,4,1.4517432452622
839,Postpago cuenta control,presencial,127420,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,<= 71,1,1.45255904743969
1140,Postpago cuenta control,presencial,59106.6666666667,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Recomienda,159 - 249,4,1.45447217360255
814,Prepago,online,65004.7826086957,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Recomienda,250+,4,1.45506689959585
1666,Empresarial Ejecutivo,presencial,211246.666666667,3-4,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,159 - 249,3,1.45538380128283
1004,Empresarial Ejecutivo,online,285536.666666667,3-4,Masculino,Mayor a 45,Divorciado/a,Posgrado,Recomienda,159 - 249,4,1.45612629314991
1082,Empresarial Ejecutivo,presencial,166667.5,5-6,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,No recomienda,250+,3,1.45893069229796
237,Empresarial Ejecutivo,presencial,64120,3-4,Masculino,Entre  26 y 45,Soltero/a,Posgrado,Neutro,72 - 158,2,1.45948030783677
1008,Empresarial Ejecutivo,online,251351.764705882,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,4,1.45974059809483
353,Empresarial Ejecutivo,presencial,262180,1-2,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,<= 71,1,1.46012056771868
1485,Empresarial Ejecutivo,online,206484.615384615,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,4,1.46196239071448
1778,Empresarial Ejecutivo,presencial,136382.666666667,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,4,1.46215014403626
151,Prepago,online,91651.25,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Recomienda,159 - 249,4,1.46304670596011
1927,Empresarial Ejecutivo,online,219171.428571429,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,3,1.46325141575981
557,Empresarial Ejecutivo,presencial,103800,3-4,Femenino,Menor a 25,Casado/a,Profesional,Recomienda,72 - 158,1,1.46410712214716
1109,Empresarial Ejecutivo,presencial,164400,3-4,Femenino,Menor a 25,Divorciado/a,Profesional,Neutro,<= 71,3,1.46418794585447
1725,Postpago cuenta control,online,195200,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,2,1.46465060461881
1739,Postpago cuenta control,online,157420,1-2,Masculino,Entre  26 y 45,Soltero/a,Profesional,Recomienda,159 - 249,1,1.46898618151032
334,Prepago,presencial,35450,1-2,Femenino,Menor a 25,Soltero/a,Posgrado,No recomienda,159 - 249,3,1.46978138726033
1492,Empresarial Ejecutivo,presencial,268033.333333333,1-2,Femenino,Menor a 25,Casado/a,Posgrado,Recomienda,159 - 249,3,1.47092400006689
1712,Empresarial Ejecutivo,online,123380,1-2,Femenino,Menor a 25,Soltero/a,Profesional,No recomienda,<= 71,1,1.47093775658715
1751,Prepago,presencial,68600,1-2,Masculino,Menor a 25,Casado/a,Técnico,No recomienda,72 - 158,1,1.47167148643266
1423,Empresarial Ejecutivo,presencial,144600,1-2,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,72 - 158,1,1.47249392180286
640,Postpago cuenta control,presencial,69850,1-2,Masculino,Menor a 25,Casado/a,Profesional,Neutro,159 - 249,4,1.47605125855657
304,Postpago cuenta control,presencial,41970,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,1.47737478156599
1628,Empresarial bajo costo,presencial,1853100,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,159 - 249,3,1.47763151433627
1313,Postpago cuenta control,presencial,105251.111111111,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,1.48058611490929
466,Empresarial Ejecutivo,online,124620,3-4,Femenino,Entre  26 y 45,Casado/a,Profesional,Neutro,<= 71,2,1.48200904928593
1955,Empresarial Ejecutivo,presencial,136100,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,4,1.48333940215518
264,Empresarial Ejecutivo,online,238298.333333333,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,No recomienda,159 - 249,4,1.48376484069115
1500,Empresarial Ejecutivo,presencial,179357.777777778,1-2,Femenino,Entre  26 y 45,Divorciado/a,Técnico,Recomienda,159 - 249,4,1.48456898182689
45,Prepago,presencial,237980,3-4,Masculino,Menor a 25,Casado/a,Profesional,Recomienda,250+,1,1.48753779070211
405,Empresarial bajo costo,presencial,911400,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Neutro,159 - 249,4,1.48779467682633
128,Postpago cuenta control,online,52610,3-4,Femenino,Menor a 25,Casado/a,Técnico,Recomienda,250+,1,1.48850200063118
394,Empresarial Ejecutivo,online,190400,0,Femenino,Menor a 25,Soltero/a,Profesional,Neutro,72 - 158,1,1.48922536798535
1116,Postpago cuenta control,online,150440,1-2,Masculino,Menor a 25,Casado/a,Profesional,Neutro,159 - 249,4,1.48959620549964
487,Postpago cuenta control,presencial,117235,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,3,1.48983906837286
655,Empresarial Ejecutivo,presencial,96233.3333333333,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Recomienda,<= 71,2,1.49144707392293
1032,Prepago,online,100300,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,72 - 158,1,1.49256479597329
1253,Empresarial Ejecutivo,presencial,445775,0,Masculino,Mayor a 45,Soltero/a,Posgrado,Recomienda,159 - 249,4,1.49256573833853
1732,Empresarial Ejecutivo,online,304289.230769231,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,1.49318024674966
719,Empresarial Ejecutivo,online,126650,0,Femenino,Menor a 25,Soltero/a,Profesional,Recomienda,159 - 249,4,1.49485966049156
230,Empresarial Ejecutivo,online,333000,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,72 - 158,1,1.49746464180326
750,Prepago,presencial,334280,1-2,Masculino,Entre  26 y 45,Casado/a,Posgrado,Neutro,250+,1,1.49787660383313
1912,Empresarial Ejecutivo,presencial,123220,3-4,Masculino,Menor a 25,Soltero/a,Posgrado,Recomienda,250+,1,1.49864170259166
9,Postpago cuenta control,presencial,82781.8181818182,1-2,Masculino,Entre  26 y 45,Soltero/a,Profesional,Neutro,250+,4,1.50113416286857
1420,Empresarial Ejecutivo,online,181652.727272727,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,4,1.50196016239661
987,Postpago cuenta control,presencial,58960,0,Masculino,Entre  26 y 45,Divorciado/a,Bachillerato o inferior,Recomienda,250+,1,1.50299410673467
115,Empresarial Ejecutivo,online,400400,3-4,Masculino,Menor a 25,Separado/a,Profesional,Recomienda,<= 71,1,1.50436294689866
131,Prepago,presencial,236700,1-2,Masculino,Menor a 25,Casado/a,Posgrado,Recomienda,<= 71,1,1.50466468840481
1936,Empresarial Ejecutivo,online,240150,3-4,Femenino,Menor a 25,Casado/a,Profesional,Recomienda,159 - 249,3,1.50527534143519
1883,Postpago cuenta control,online,96570,3-4,Masculino,Menor a 25,Soltero/a,Profesional,Recomienda,250+,1,1.50580650937119
878,Empresarial Ejecutivo,online,118613.333333333,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,3,1.50616845982891
382,Empresarial Ejecutivo,online,196670,3-4,Femenino,Menor a 25,Soltero/a,Posgrado,Recomienda,<= 71,3,1.50641516194272
194,Empresarial Ejecutivo,online,537740,0,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,4,1.50717332075738
1789,Postpago cuenta control,online,338000,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Neutro,159 - 249,1,1.50735599970624
1067,Postpago cuenta control,online,97135,0,Femenino,Mayor a 45,Soltero/a,Tecnólogo,Recomienda,<= 71,1,1.50806225986669
1378,Postpago cuenta control,presencial,69090,0,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,<= 71,1,1.50822348216523
1012,Postpago cuenta control,online,124975,3-4,Masculino,Entre  26 y 45,Separado/a,Bachillerato o inferior,Recomienda,72 - 158,3,1.50875135437049
1135,Prepago,presencial,79420,3-4,Femenino,Menor a 25,Soltero/a,Técnico,No recomienda,250+,1,1.50930923245641
760,Postpago cuenta control,presencial,14240,1-2,Masculino,Mayor a 45,Divorciado/a,Bachillerato o inferior,No recomienda,<= 71,1,1.50937544382983
893,Empresarial Ejecutivo,online,115650,3-4,Femenino,Entre  26 y 45,Divorciado/a,Bachillerato o inferior,No recomienda,72 - 158,3,1.51234061184138
808,Empresarial Ejecutivo,online,149945.714285714,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,1.51403927002883
1199,Postpago cuenta control,presencial,75310,3-4,Femenino,Menor a 25,Soltero/a,Profesional,No recomienda,159 - 249,1,1.51502379292296
1336,Empresarial Ejecutivo,presencial,101578.666666667,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,3,1.5170430386552
453,Empresarial Ejecutivo,online,270940,3-4,Femenino,Entre  26 y 45,Divorciado/a,Tecnólogo,Recomienda,250+,1,1.51711007917638
980,Empresarial Ejecutivo,presencial,95500,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,1.51729781262572
1286,Empresarial Ejecutivo,online,358050,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,1,1.52402854058994
1330,Postpago cuenta control,presencial,66204.2105263158,5-6,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,1.52706446666332
1911,Empresarial Ejecutivo,presencial,125792.142857143,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Neutro,72 - 158,3,1.52777606471573
1483,Prepago,online,159140,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,1.52792436236904
815,Prepago,presencial,51454.5864661654,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Recomienda,250+,4,1.5279439669119
803,Empresarial Ejecutivo,presencial,48916.6666666667,3-4,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,No recomienda,250+,4,1.52858603540674
813,Empresarial Ejecutivo,presencial,243272,1-2,Masculino,Entre  26 y 45,Casado/a,Profesional,No recomienda,250+,4,1.53036681939695
680,Prepago,online,81880,1-2,Femenino,Menor a 25,Divorciado/a,Profesional,Recomienda,<= 71,1,1.5304428069765
1896,Prepago,online,60600,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,159 - 249,1,1.5316478359224
2032,Empresarial Ejecutivo,presencial,136382.5,5-6,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,No recomienda,<= 71,3,1.53439742235954
1114,Prepago,online,286698,1-2,Masculino,Menor a 25,Casado/a,Profesional,Neutro,250+,4,1.535153640746
1070,Prepago,online,101518.461538462,1-2,Femenino,Mayor a 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,1.53715787466322
1178,Empresarial Ejecutivo,presencial,116660,3-4,Femenino,Entre  26 y 45,Casado/a,Profesional,Recomienda,<= 71,1,1.53917921253893
1476,Empresarial Ejecutivo,online,279560,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,1.53942920643711
1235,Empresarial Ejecutivo,presencial,83373.3333333333,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,4,1.53976029124149
1613,Empresarial Ejecutivo,presencial,246400,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,159 - 249,3,1.54009664324768
500,Prepago,online,64766.6666666667,1-2,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,72 - 158,2,1.54044612746889
381,Empresarial Ejecutivo,presencial,209706.666666667,0,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Recomienda,72 - 158,3,1.54053514139783
1860,Empresarial bajo costo,online,1392400,1-2,Femenino,Menor a 25,Soltero/a,Profesional,No recomienda,<= 71,3,1.54148452949472
1395,Postpago cuenta control,presencial,39420,3-4,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,<= 71,1,1.54265275158457
2037,Empresarial Ejecutivo,presencial,253420,1-2,Femenino,Entre  26 y 45,Soltero/a,Posgrado,Recomienda,250+,1,1.54506174907687
1910,Empresarial Ejecutivo,online,336930,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Neutro,<= 71,2,1.54521165056739
529,Postpago cuenta control,online,126730,1-2,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,No recomienda,159 - 249,1,1.55058243873548
1416,Empresarial Ejecutivo,presencial,229200,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,1,1.55064484650838
139,Postpago cuenta control,presencial,93759.4444444444,3-4,Femenino,Entre  26 y 45,Soltero/a,Profesional,Recomienda,250+,4,1.55158984025434
99,Empresarial Ejecutivo,presencial,135000,1-2,Femenino,Menor a 25,Casado/a,Profesional,Neutro,159 - 249,1,1.55230404558342
995,Postpago cuenta control,presencial,71100,1-2,Masculino,Mayor a 45,Divorciado/a,Bachillerato o inferior,Recomienda,72 - 158,1,1.55335343014432
207,Empresarial Ejecutivo,presencial,51553.3333333333,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,250+,3,1.55387332125373
